Year,Country,Iso_alpha-3,Occurrences,Cumulative Occurrences,Continent
1791,Montenegro,MNE,0,0,Europe
1792,Montenegro,MNE,0,0,Europe
1800,Montenegro,MNE,0,0,Europe
1802,Montenegro,MNE,0,0,Europe
1803,Montenegro,MNE,0,0,Europe
1804,Montenegro,MNE,0,0,Europe
1805,Montenegro,MNE,0,0,Europe
1807,Montenegro,MNE,0,0,Europe
1808,Montenegro,MNE,0,0,Europe
1810,Montenegro,MNE,0,0,Europe
1812,Montenegro,MNE,0,0,Europe
1815,Montenegro,MNE,0,0,Europe
1816,Montenegro,MNE,0,0,Europe
1817,Montenegro,MNE,0,0,Europe
1818,Montenegro,MNE,0,0,Europe
1819,Montenegro,MNE,0,0,Europe
1822,Montenegro,MNE,0,0,Europe
1823,Montenegro,MNE,0,0,Europe
1825,Montenegro,MNE,0,0,Europe
1826,Montenegro,MNE,0,0,Europe
1827,Montenegro,MNE,0,0,Europe
1828,Montenegro,MNE,0,0,Europe
1829,Montenegro,MNE,0,0,Europe
1830,Montenegro,MNE,0,0,Europe
1831,Montenegro,MNE,0,0,Europe
1832,Montenegro,MNE,0,0,Europe
1834,Montenegro,MNE,0,0,Europe
1835,Montenegro,MNE,0,0,Europe
1836,Montenegro,MNE,0,0,Europe
1837,Montenegro,MNE,0,0,Europe
1839,Montenegro,MNE,0,0,Europe
1840,Montenegro,MNE,0,0,Europe
1841,Montenegro,MNE,0,0,Europe
1842,Montenegro,MNE,0,0,Europe
1844,Montenegro,MNE,0,0,Europe
1845,Montenegro,MNE,0,0,Europe
1846,Montenegro,MNE,0,0,Europe
1847,Montenegro,MNE,0,0,Europe
1848,Montenegro,MNE,0,0,Europe
1849,Montenegro,MNE,0,0,Europe
1850,Montenegro,MNE,0,0,Europe
1851,Montenegro,MNE,0,0,Europe
1852,Montenegro,MNE,0,0,Europe
1853,Montenegro,MNE,0,0,Europe
1855,Montenegro,MNE,0,0,Europe
1856,Montenegro,MNE,0,0,Europe
1857,Montenegro,MNE,0,0,Europe
1858,Montenegro,MNE,0,0,Europe
1859,Montenegro,MNE,0,0,Europe
1860,Montenegro,MNE,0,0,Europe
1861,Montenegro,MNE,0,0,Europe
1862,Montenegro,MNE,0,0,Europe
1863,Montenegro,MNE,0,0,Europe
1864,Montenegro,MNE,0,0,Europe
1865,Montenegro,MNE,0,0,Europe
1866,Montenegro,MNE,0,0,Europe
1867,Montenegro,MNE,0,0,Europe
1868,Montenegro,MNE,0,0,Europe
1869,Montenegro,MNE,0,0,Europe
1870,Montenegro,MNE,0,0,Europe
1871,Montenegro,MNE,0,0,Europe
1872,Montenegro,MNE,0,0,Europe
1873,Montenegro,MNE,0,0,Europe
1874,Montenegro,MNE,0,0,Europe
1875,Montenegro,MNE,0,0,Europe
1876,Montenegro,MNE,0,0,Europe
1877,Montenegro,MNE,0,0,Europe
1878,Montenegro,MNE,0,0,Europe
1879,Montenegro,MNE,0,0,Europe
1880,Montenegro,MNE,0,0,Europe
1881,Montenegro,MNE,0,0,Europe
1882,Montenegro,MNE,0,0,Europe
1883,Montenegro,MNE,0,0,Europe
1884,Montenegro,MNE,0,0,Europe
1885,Montenegro,MNE,0,0,Europe
1886,Montenegro,MNE,0,0,Europe
1887,Montenegro,MNE,0,0,Europe
1888,Montenegro,MNE,0,0,Europe
1889,Montenegro,MNE,0,0,Europe
1890,Montenegro,MNE,0,0,Europe
1891,Montenegro,MNE,0,0,Europe
1892,Montenegro,MNE,0,0,Europe
1893,Montenegro,MNE,0,0,Europe
1894,Montenegro,MNE,0,0,Europe
1895,Montenegro,MNE,0,0,Europe
1896,Montenegro,MNE,0,0,Europe
1897,Montenegro,MNE,0,0,Europe
1898,Montenegro,MNE,0,0,Europe
1899,Montenegro,MNE,0,0,Europe
1900,Montenegro,MNE,0,0,Europe
1901,Montenegro,MNE,0,0,Europe
1902,Montenegro,MNE,0,0,Europe
1903,Montenegro,MNE,0,0,Europe
1904,Montenegro,MNE,0,0,Europe
1905,Montenegro,MNE,0,0,Europe
1906,Montenegro,MNE,0,0,Europe
1907,Montenegro,MNE,0,0,Europe
1908,Montenegro,MNE,0,0,Europe
1909,Montenegro,MNE,0,0,Europe
1910,Montenegro,MNE,0,0,Europe
1911,Montenegro,MNE,0,0,Europe
1912,Montenegro,MNE,0,0,Europe
1913,Montenegro,MNE,0,0,Europe
1914,Montenegro,MNE,1,1,Europe
1915,Montenegro,MNE,0,1,Europe
1916,Montenegro,MNE,0,1,Europe
1917,Montenegro,MNE,0,1,Europe
1918,Montenegro,MNE,0,1,Europe
1919,Montenegro,MNE,0,1,Europe
1920,Montenegro,MNE,0,1,Europe
1921,Montenegro,MNE,0,1,Europe
1922,Montenegro,MNE,0,1,Europe
1923,Montenegro,MNE,0,1,Europe
1924,Montenegro,MNE,0,1,Europe
1925,Montenegro,MNE,0,1,Europe
1926,Montenegro,MNE,0,1,Europe
1927,Montenegro,MNE,0,1,Europe
1928,Montenegro,MNE,0,1,Europe
1929,Montenegro,MNE,0,1,Europe
1930,Montenegro,MNE,0,1,Europe
1931,Montenegro,MNE,0,1,Europe
1932,Montenegro,MNE,0,1,Europe
1933,Montenegro,MNE,0,1,Europe
1934,Montenegro,MNE,0,1,Europe
1935,Montenegro,MNE,0,1,Europe
1936,Montenegro,MNE,0,1,Europe
1937,Montenegro,MNE,0,1,Europe
1938,Montenegro,MNE,0,1,Europe
1939,Montenegro,MNE,0,1,Europe
1940,Montenegro,MNE,0,1,Europe
1941,Montenegro,MNE,0,1,Europe
1942,Montenegro,MNE,0,1,Europe
1943,Montenegro,MNE,0,1,Europe
1944,Montenegro,MNE,0,1,Europe
1945,Montenegro,MNE,0,1,Europe
1946,Montenegro,MNE,0,1,Europe
1947,Montenegro,MNE,0,1,Europe
1948,Montenegro,MNE,0,1,Europe
1949,Montenegro,MNE,0,1,Europe
1950,Montenegro,MNE,0,1,Europe
1951,Montenegro,MNE,0,1,Europe
1952,Montenegro,MNE,0,1,Europe
1953,Montenegro,MNE,0,1,Europe
1954,Montenegro,MNE,0,1,Europe
1955,Montenegro,MNE,1,2,Europe
1956,Montenegro,MNE,0,2,Europe
1957,Montenegro,MNE,0,2,Europe
1958,Montenegro,MNE,0,2,Europe
1959,Montenegro,MNE,0,2,Europe
1960,Montenegro,MNE,0,2,Europe
1961,Montenegro,MNE,0,2,Europe
1962,Montenegro,MNE,0,2,Europe
1963,Montenegro,MNE,0,2,Europe
1964,Montenegro,MNE,0,2,Europe
1965,Montenegro,MNE,0,2,Europe
1966,Montenegro,MNE,0,2,Europe
1967,Montenegro,MNE,0,2,Europe
1968,Montenegro,MNE,0,2,Europe
1969,Montenegro,MNE,0,2,Europe
1970,Montenegro,MNE,0,2,Europe
1971,Montenegro,MNE,0,2,Europe
1972,Montenegro,MNE,0,2,Europe
1973,Montenegro,MNE,0,2,Europe
1974,Montenegro,MNE,0,2,Europe
1975,Montenegro,MNE,0,2,Europe
1976,Montenegro,MNE,0,2,Europe
1977,Montenegro,MNE,0,2,Europe
1978,Montenegro,MNE,0,2,Europe
1979,Montenegro,MNE,0,2,Europe
1980,Montenegro,MNE,0,2,Europe
1981,Montenegro,MNE,0,2,Europe
1982,Montenegro,MNE,0,2,Europe
1983,Montenegro,MNE,0,2,Europe
1984,Montenegro,MNE,0,2,Europe
1985,Montenegro,MNE,0,2,Europe
1986,Montenegro,MNE,0,2,Europe
1987,Montenegro,MNE,1,3,Europe
1988,Montenegro,MNE,0,3,Europe
1989,Montenegro,MNE,0,3,Europe
1990,Montenegro,MNE,0,3,Europe
1991,Montenegro,MNE,0,3,Europe
1992,Montenegro,MNE,0,3,Europe
1993,Montenegro,MNE,0,3,Europe
1994,Montenegro,MNE,0,3,Europe
1995,Montenegro,MNE,0,3,Europe
1996,Montenegro,MNE,0,3,Europe
1997,Montenegro,MNE,0,3,Europe
1998,Montenegro,MNE,0,3,Europe
1999,Montenegro,MNE,0,3,Europe
2000,Montenegro,MNE,0,3,Europe
2001,Montenegro,MNE,0,3,Europe
2002,Montenegro,MNE,0,3,Europe
2003,Montenegro,MNE,0,3,Europe
2004,Montenegro,MNE,0,3,Europe
2005,Montenegro,MNE,0,3,Europe
2006,Montenegro,MNE,0,3,Europe
2007,Montenegro,MNE,0,3,Europe
2008,Montenegro,MNE,0,3,Europe
2009,Montenegro,MNE,0,3,Europe
2010,Montenegro,MNE,0,3,Europe
2011,Montenegro,MNE,0,3,Europe
2012,Montenegro,MNE,0,3,Europe
2013,Montenegro,MNE,0,3,Europe
2014,Montenegro,MNE,0,3,Europe
2015,Montenegro,MNE,0,3,Europe
2016,Montenegro,MNE,0,3,Europe
2017,Montenegro,MNE,0,3,Europe
2018,Montenegro,MNE,0,3,Europe
2019,Montenegro,MNE,0,3,Europe
2020,Montenegro,MNE,0,3,Europe
2021,Montenegro,MNE,0,3,Europe
2022,Montenegro,MNE,0,3,Europe
2023,Montenegro,MNE,0,3,Europe
2024,Montenegro,MNE,0,3,Europe
1700,Northern Mariana Islands,MNP,0,0,Oceania
1703,Northern Mariana Islands,MNP,0,0,Oceania
1721,Northern Mariana Islands,MNP,0,0,Oceania
1733,Northern Mariana Islands,MNP,0,0,Oceania
1738,Northern Mariana Islands,MNP,0,0,Oceania
1748,Northern Mariana Islands,MNP,0,0,Oceania
1749,Northern Mariana Islands,MNP,0,0,Oceania
1751,Northern Mariana Islands,MNP,0,0,Oceania
1753,Northern Mariana Islands,MNP,0,0,Oceania
1755,Northern Mariana Islands,MNP,0,0,Oceania
1764,Northern Mariana Islands,MNP,0,0,Oceania
1767,Northern Mariana Islands,MNP,0,0,Oceania
1771,Northern Mariana Islands,MNP,0,0,Oceania
1776,Northern Mariana Islands,MNP,0,0,Oceania
1779,Northern Mariana Islands,MNP,0,0,Oceania
1780,Northern Mariana Islands,MNP,0,0,Oceania
1783,Northern Mariana Islands,MNP,0,0,Oceania
1784,Northern Mariana Islands,MNP,0,0,Oceania
1785,Northern Mariana Islands,MNP,0,0,Oceania
1786,Northern Mariana Islands,MNP,0,0,Oceania
1788,Northern Mariana Islands,MNP,0,0,Oceania
1791,Northern Mariana Islands,MNP,0,0,Oceania
1792,Northern Mariana Islands,MNP,0,0,Oceania
1800,Northern Mariana Islands,MNP,0,0,Oceania
1802,Northern Mariana Islands,MNP,0,0,Oceania
1803,Northern Mariana Islands,MNP,0,0,Oceania
1804,Northern Mariana Islands,MNP,0,0,Oceania
1805,Northern Mariana Islands,MNP,0,0,Oceania
1807,Northern Mariana Islands,MNP,0,0,Oceania
1808,Northern Mariana Islands,MNP,0,0,Oceania
1810,Northern Mariana Islands,MNP,0,0,Oceania
1812,Northern Mariana Islands,MNP,0,0,Oceania
1815,Northern Mariana Islands,MNP,0,0,Oceania
1816,Northern Mariana Islands,MNP,0,0,Oceania
1817,Northern Mariana Islands,MNP,0,0,Oceania
1818,Northern Mariana Islands,MNP,0,0,Oceania
1819,Northern Mariana Islands,MNP,0,0,Oceania
1822,Northern Mariana Islands,MNP,0,0,Oceania
1823,Northern Mariana Islands,MNP,0,0,Oceania
1825,Northern Mariana Islands,MNP,0,0,Oceania
1826,Northern Mariana Islands,MNP,0,0,Oceania
1827,Northern Mariana Islands,MNP,0,0,Oceania
1828,Northern Mariana Islands,MNP,0,0,Oceania
1829,Northern Mariana Islands,MNP,0,0,Oceania
1830,Northern Mariana Islands,MNP,0,0,Oceania
1831,Northern Mariana Islands,MNP,0,0,Oceania
1832,Northern Mariana Islands,MNP,0,0,Oceania
1834,Northern Mariana Islands,MNP,0,0,Oceania
1835,Northern Mariana Islands,MNP,0,0,Oceania
1836,Northern Mariana Islands,MNP,0,0,Oceania
1837,Northern Mariana Islands,MNP,0,0,Oceania
1839,Northern Mariana Islands,MNP,0,0,Oceania
1840,Northern Mariana Islands,MNP,0,0,Oceania
1841,Northern Mariana Islands,MNP,0,0,Oceania
1842,Northern Mariana Islands,MNP,0,0,Oceania
1844,Northern Mariana Islands,MNP,0,0,Oceania
1845,Northern Mariana Islands,MNP,0,0,Oceania
1846,Northern Mariana Islands,MNP,0,0,Oceania
1847,Northern Mariana Islands,MNP,0,0,Oceania
1848,Northern Mariana Islands,MNP,0,0,Oceania
1849,Northern Mariana Islands,MNP,0,0,Oceania
1850,Northern Mariana Islands,MNP,0,0,Oceania
1851,Northern Mariana Islands,MNP,0,0,Oceania
1852,Northern Mariana Islands,MNP,0,0,Oceania
1853,Northern Mariana Islands,MNP,0,0,Oceania
1855,Northern Mariana Islands,MNP,0,0,Oceania
1856,Northern Mariana Islands,MNP,0,0,Oceania
1857,Northern Mariana Islands,MNP,0,0,Oceania
1858,Northern Mariana Islands,MNP,0,0,Oceania
1859,Northern Mariana Islands,MNP,0,0,Oceania
1860,Northern Mariana Islands,MNP,0,0,Oceania
1861,Northern Mariana Islands,MNP,0,0,Oceania
1862,Northern Mariana Islands,MNP,0,0,Oceania
1863,Northern Mariana Islands,MNP,0,0,Oceania
1864,Northern Mariana Islands,MNP,0,0,Oceania
1865,Northern Mariana Islands,MNP,0,0,Oceania
1866,Northern Mariana Islands,MNP,0,0,Oceania
1867,Northern Mariana Islands,MNP,0,0,Oceania
1868,Northern Mariana Islands,MNP,0,0,Oceania
1869,Northern Mariana Islands,MNP,0,0,Oceania
1870,Northern Mariana Islands,MNP,0,0,Oceania
1871,Northern Mariana Islands,MNP,0,0,Oceania
1872,Northern Mariana Islands,MNP,0,0,Oceania
1873,Northern Mariana Islands,MNP,0,0,Oceania
1874,Northern Mariana Islands,MNP,0,0,Oceania
1875,Northern Mariana Islands,MNP,0,0,Oceania
1876,Northern Mariana Islands,MNP,0,0,Oceania
1877,Northern Mariana Islands,MNP,0,0,Oceania
1878,Northern Mariana Islands,MNP,0,0,Oceania
1879,Northern Mariana Islands,MNP,0,0,Oceania
1880,Northern Mariana Islands,MNP,0,0,Oceania
1881,Northern Mariana Islands,MNP,0,0,Oceania
1882,Northern Mariana Islands,MNP,0,0,Oceania
1883,Northern Mariana Islands,MNP,0,0,Oceania
1884,Northern Mariana Islands,MNP,0,0,Oceania
1885,Northern Mariana Islands,MNP,0,0,Oceania
1886,Northern Mariana Islands,MNP,0,0,Oceania
1887,Northern Mariana Islands,MNP,0,0,Oceania
1888,Northern Mariana Islands,MNP,0,0,Oceania
1889,Northern Mariana Islands,MNP,0,0,Oceania
1890,Northern Mariana Islands,MNP,0,0,Oceania
1891,Northern Mariana Islands,MNP,0,0,Oceania
1892,Northern Mariana Islands,MNP,0,0,Oceania
1893,Northern Mariana Islands,MNP,0,0,Oceania
1894,Northern Mariana Islands,MNP,0,0,Oceania
1895,Northern Mariana Islands,MNP,0,0,Oceania
1896,Northern Mariana Islands,MNP,0,0,Oceania
1897,Northern Mariana Islands,MNP,0,0,Oceania
1898,Northern Mariana Islands,MNP,0,0,Oceania
1899,Northern Mariana Islands,MNP,0,0,Oceania
1900,Northern Mariana Islands,MNP,0,0,Oceania
1901,Northern Mariana Islands,MNP,0,0,Oceania
1902,Northern Mariana Islands,MNP,0,0,Oceania
1903,Northern Mariana Islands,MNP,0,0,Oceania
1904,Northern Mariana Islands,MNP,0,0,Oceania
1905,Northern Mariana Islands,MNP,0,0,Oceania
1906,Northern Mariana Islands,MNP,0,0,Oceania
1907,Northern Mariana Islands,MNP,0,0,Oceania
1908,Northern Mariana Islands,MNP,0,0,Oceania
1909,Northern Mariana Islands,MNP,0,0,Oceania
1910,Northern Mariana Islands,MNP,0,0,Oceania
1911,Northern Mariana Islands,MNP,0,0,Oceania
1912,Northern Mariana Islands,MNP,0,0,Oceania
1913,Northern Mariana Islands,MNP,0,0,Oceania
1914,Northern Mariana Islands,MNP,0,0,Oceania
1915,Northern Mariana Islands,MNP,0,0,Oceania
1916,Northern Mariana Islands,MNP,0,0,Oceania
1917,Northern Mariana Islands,MNP,0,0,Oceania
1918,Northern Mariana Islands,MNP,0,0,Oceania
1919,Northern Mariana Islands,MNP,0,0,Oceania
1920,Northern Mariana Islands,MNP,0,0,Oceania
1921,Northern Mariana Islands,MNP,0,0,Oceania
1922,Northern Mariana Islands,MNP,0,0,Oceania
1923,Northern Mariana Islands,MNP,0,0,Oceania
1924,Northern Mariana Islands,MNP,0,0,Oceania
1925,Northern Mariana Islands,MNP,0,0,Oceania
1926,Northern Mariana Islands,MNP,0,0,Oceania
1927,Northern Mariana Islands,MNP,0,0,Oceania
1928,Northern Mariana Islands,MNP,0,0,Oceania
1929,Northern Mariana Islands,MNP,0,0,Oceania
1930,Northern Mariana Islands,MNP,0,0,Oceania
1931,Northern Mariana Islands,MNP,0,0,Oceania
1932,Northern Mariana Islands,MNP,0,0,Oceania
1933,Northern Mariana Islands,MNP,0,0,Oceania
1934,Northern Mariana Islands,MNP,0,0,Oceania
1935,Northern Mariana Islands,MNP,0,0,Oceania
1936,Northern Mariana Islands,MNP,0,0,Oceania
1937,Northern Mariana Islands,MNP,0,0,Oceania
1938,Northern Mariana Islands,MNP,0,0,Oceania
1939,Northern Mariana Islands,MNP,0,0,Oceania
1940,Northern Mariana Islands,MNP,0,0,Oceania
1941,Northern Mariana Islands,MNP,0,0,Oceania
1942,Northern Mariana Islands,MNP,0,0,Oceania
1943,Northern Mariana Islands,MNP,0,0,Oceania
1944,Northern Mariana Islands,MNP,0,0,Oceania
1945,Northern Mariana Islands,MNP,0,0,Oceania
1946,Northern Mariana Islands,MNP,0,0,Oceania
1947,Northern Mariana Islands,MNP,0,0,Oceania
1948,Northern Mariana Islands,MNP,1,1,Oceania
1949,Northern Mariana Islands,MNP,0,1,Oceania
1950,Northern Mariana Islands,MNP,0,1,Oceania
1951,Northern Mariana Islands,MNP,0,1,Oceania
1952,Northern Mariana Islands,MNP,0,1,Oceania
1953,Northern Mariana Islands,MNP,0,1,Oceania
1954,Northern Mariana Islands,MNP,0,1,Oceania
1955,Northern Mariana Islands,MNP,0,1,Oceania
1956,Northern Mariana Islands,MNP,0,1,Oceania
1957,Northern Mariana Islands,MNP,0,1,Oceania
1958,Northern Mariana Islands,MNP,0,1,Oceania
1959,Northern Mariana Islands,MNP,0,1,Oceania
1960,Northern Mariana Islands,MNP,0,1,Oceania
1961,Northern Mariana Islands,MNP,0,1,Oceania
1962,Northern Mariana Islands,MNP,0,1,Oceania
1963,Northern Mariana Islands,MNP,0,1,Oceania
1964,Northern Mariana Islands,MNP,0,1,Oceania
1965,Northern Mariana Islands,MNP,0,1,Oceania
1966,Northern Mariana Islands,MNP,0,1,Oceania
1967,Northern Mariana Islands,MNP,0,1,Oceania
1968,Northern Mariana Islands,MNP,0,1,Oceania
1969,Northern Mariana Islands,MNP,0,1,Oceania
1970,Northern Mariana Islands,MNP,0,1,Oceania
1971,Northern Mariana Islands,MNP,0,1,Oceania
1972,Northern Mariana Islands,MNP,0,1,Oceania
1973,Northern Mariana Islands,MNP,0,1,Oceania
1974,Northern Mariana Islands,MNP,0,1,Oceania
1975,Northern Mariana Islands,MNP,0,1,Oceania
1976,Northern Mariana Islands,MNP,0,1,Oceania
1977,Northern Mariana Islands,MNP,0,1,Oceania
1978,Northern Mariana Islands,MNP,0,1,Oceania
1979,Northern Mariana Islands,MNP,0,1,Oceania
1980,Northern Mariana Islands,MNP,0,1,Oceania
1981,Northern Mariana Islands,MNP,0,1,Oceania
1982,Northern Mariana Islands,MNP,0,1,Oceania
1983,Northern Mariana Islands,MNP,0,1,Oceania
1984,Northern Mariana Islands,MNP,0,1,Oceania
1985,Northern Mariana Islands,MNP,0,1,Oceania
1986,Northern Mariana Islands,MNP,0,1,Oceania
1987,Northern Mariana Islands,MNP,0,1,Oceania
1988,Northern Mariana Islands,MNP,0,1,Oceania
1989,Northern Mariana Islands,MNP,0,1,Oceania
1990,Northern Mariana Islands,MNP,0,1,Oceania
1991,Northern Mariana Islands,MNP,0,1,Oceania
1992,Northern Mariana Islands,MNP,0,1,Oceania
1993,Northern Mariana Islands,MNP,0,1,Oceania
1994,Northern Mariana Islands,MNP,0,1,Oceania
1995,Northern Mariana Islands,MNP,0,1,Oceania
1996,Northern Mariana Islands,MNP,0,1,Oceania
1997,Northern Mariana Islands,MNP,0,1,Oceania
1998,Northern Mariana Islands,MNP,0,1,Oceania
1999,Northern Mariana Islands,MNP,0,1,Oceania
2000,Northern Mariana Islands,MNP,0,1,Oceania
2001,Northern Mariana Islands,MNP,0,1,Oceania
2002,Northern Mariana Islands,MNP,0,1,Oceania
2003,Northern Mariana Islands,MNP,0,1,Oceania
2004,Northern Mariana Islands,MNP,0,1,Oceania
2005,Northern Mariana Islands,MNP,0,1,Oceania
2006,Northern Mariana Islands,MNP,0,1,Oceania
2007,Northern Mariana Islands,MNP,0,1,Oceania
2008,Northern Mariana Islands,MNP,0,1,Oceania
2009,Northern Mariana Islands,MNP,0,1,Oceania
2010,Northern Mariana Islands,MNP,0,1,Oceania
2011,Northern Mariana Islands,MNP,0,1,Oceania
2012,Northern Mariana Islands,MNP,0,1,Oceania
2013,Northern Mariana Islands,MNP,0,1,Oceania
2014,Northern Mariana Islands,MNP,0,1,Oceania
2015,Northern Mariana Islands,MNP,0,1,Oceania
2016,Northern Mariana Islands,MNP,0,1,Oceania
2017,Northern Mariana Islands,MNP,0,1,Oceania
2018,Northern Mariana Islands,MNP,0,1,Oceania
2019,Northern Mariana Islands,MNP,0,1,Oceania
2020,Northern Mariana Islands,MNP,0,1,Oceania
2021,Northern Mariana Islands,MNP,0,1,Oceania
2022,Northern Mariana Islands,MNP,0,1,Oceania
2023,Northern Mariana Islands,MNP,0,1,Oceania
2024,Northern Mariana Islands,MNP,0,1,Oceania
1700,Mozambique,MOZ,0,0,Africa
1703,Mozambique,MOZ,0,0,Africa
1721,Mozambique,MOZ,0,0,Africa
1733,Mozambique,MOZ,0,0,Africa
1738,Mozambique,MOZ,0,0,Africa
1748,Mozambique,MOZ,0,0,Africa
1749,Mozambique,MOZ,0,0,Africa
1751,Mozambique,MOZ,0,0,Africa
1753,Mozambique,MOZ,0,0,Africa
1755,Mozambique,MOZ,0,0,Africa
1764,Mozambique,MOZ,0,0,Africa
1767,Mozambique,MOZ,0,0,Africa
1771,Mozambique,MOZ,0,0,Africa
1776,Mozambique,MOZ,0,0,Africa
1779,Mozambique,MOZ,0,0,Africa
1780,Mozambique,MOZ,0,0,Africa
1783,Mozambique,MOZ,0,0,Africa
1784,Mozambique,MOZ,0,0,Africa
1785,Mozambique,MOZ,0,0,Africa
1786,Mozambique,MOZ,0,0,Africa
1788,Mozambique,MOZ,0,0,Africa
1791,Mozambique,MOZ,0,0,Africa
1792,Mozambique,MOZ,0,0,Africa
1800,Mozambique,MOZ,0,0,Africa
1802,Mozambique,MOZ,0,0,Africa
1803,Mozambique,MOZ,0,0,Africa
1804,Mozambique,MOZ,0,0,Africa
1805,Mozambique,MOZ,0,0,Africa
1807,Mozambique,MOZ,0,0,Africa
1808,Mozambique,MOZ,0,0,Africa
1810,Mozambique,MOZ,0,0,Africa
1812,Mozambique,MOZ,0,0,Africa
1815,Mozambique,MOZ,0,0,Africa
1816,Mozambique,MOZ,0,0,Africa
1817,Mozambique,MOZ,0,0,Africa
1818,Mozambique,MOZ,0,0,Africa
1819,Mozambique,MOZ,0,0,Africa
1822,Mozambique,MOZ,0,0,Africa
1823,Mozambique,MOZ,0,0,Africa
1825,Mozambique,MOZ,0,0,Africa
1826,Mozambique,MOZ,0,0,Africa
1827,Mozambique,MOZ,0,0,Africa
1828,Mozambique,MOZ,0,0,Africa
1829,Mozambique,MOZ,0,0,Africa
1830,Mozambique,MOZ,0,0,Africa
1831,Mozambique,MOZ,0,0,Africa
1832,Mozambique,MOZ,0,0,Africa
1834,Mozambique,MOZ,0,0,Africa
1835,Mozambique,MOZ,0,0,Africa
1836,Mozambique,MOZ,0,0,Africa
1837,Mozambique,MOZ,0,0,Africa
1839,Mozambique,MOZ,0,0,Africa
1840,Mozambique,MOZ,0,0,Africa
1841,Mozambique,MOZ,0,0,Africa
1842,Mozambique,MOZ,0,0,Africa
1844,Mozambique,MOZ,0,0,Africa
1845,Mozambique,MOZ,0,0,Africa
1846,Mozambique,MOZ,0,0,Africa
1847,Mozambique,MOZ,0,0,Africa
1848,Mozambique,MOZ,0,0,Africa
1849,Mozambique,MOZ,0,0,Africa
1850,Mozambique,MOZ,0,0,Africa
1851,Mozambique,MOZ,0,0,Africa
1852,Mozambique,MOZ,0,0,Africa
1853,Mozambique,MOZ,0,0,Africa
1855,Mozambique,MOZ,0,0,Africa
1856,Mozambique,MOZ,0,0,Africa
1857,Mozambique,MOZ,0,0,Africa
1858,Mozambique,MOZ,0,0,Africa
1859,Mozambique,MOZ,0,0,Africa
1860,Mozambique,MOZ,0,0,Africa
1861,Mozambique,MOZ,0,0,Africa
1862,Mozambique,MOZ,0,0,Africa
1863,Mozambique,MOZ,0,0,Africa
1864,Mozambique,MOZ,0,0,Africa
1865,Mozambique,MOZ,0,0,Africa
1866,Mozambique,MOZ,0,0,Africa
1867,Mozambique,MOZ,0,0,Africa
1868,Mozambique,MOZ,0,0,Africa
1869,Mozambique,MOZ,0,0,Africa
1870,Mozambique,MOZ,0,0,Africa
1871,Mozambique,MOZ,0,0,Africa
1872,Mozambique,MOZ,0,0,Africa
1873,Mozambique,MOZ,0,0,Africa
1874,Mozambique,MOZ,0,0,Africa
1875,Mozambique,MOZ,0,0,Africa
1876,Mozambique,MOZ,0,0,Africa
1877,Mozambique,MOZ,0,0,Africa
1878,Mozambique,MOZ,0,0,Africa
1879,Mozambique,MOZ,0,0,Africa
1880,Mozambique,MOZ,1,1,Africa
1881,Mozambique,MOZ,0,1,Africa
1882,Mozambique,MOZ,0,1,Africa
1883,Mozambique,MOZ,0,1,Africa
1884,Mozambique,MOZ,0,1,Africa
1885,Mozambique,MOZ,0,1,Africa
1886,Mozambique,MOZ,0,1,Africa
1887,Mozambique,MOZ,0,1,Africa
1888,Mozambique,MOZ,0,1,Africa
1889,Mozambique,MOZ,0,1,Africa
1890,Mozambique,MOZ,0,1,Africa
1891,Mozambique,MOZ,0,1,Africa
1892,Mozambique,MOZ,0,1,Africa
1893,Mozambique,MOZ,0,1,Africa
1894,Mozambique,MOZ,0,1,Africa
1895,Mozambique,MOZ,0,1,Africa
1896,Mozambique,MOZ,0,1,Africa
1897,Mozambique,MOZ,0,1,Africa
1898,Mozambique,MOZ,0,1,Africa
1899,Mozambique,MOZ,0,1,Africa
1900,Mozambique,MOZ,0,1,Africa
1901,Mozambique,MOZ,0,1,Africa
1902,Mozambique,MOZ,0,1,Africa
1903,Mozambique,MOZ,0,1,Africa
1904,Mozambique,MOZ,0,1,Africa
1905,Mozambique,MOZ,0,1,Africa
1906,Mozambique,MOZ,1,2,Africa
1907,Mozambique,MOZ,0,2,Africa
1908,Mozambique,MOZ,0,2,Africa
1909,Mozambique,MOZ,0,2,Africa
1910,Mozambique,MOZ,1,3,Africa
1911,Mozambique,MOZ,0,3,Africa
1912,Mozambique,MOZ,0,3,Africa
1913,Mozambique,MOZ,0,3,Africa
1914,Mozambique,MOZ,0,3,Africa
1915,Mozambique,MOZ,0,3,Africa
1916,Mozambique,MOZ,0,3,Africa
1917,Mozambique,MOZ,1,4,Africa
1918,Mozambique,MOZ,0,4,Africa
1919,Mozambique,MOZ,0,4,Africa
1920,Mozambique,MOZ,0,4,Africa
1921,Mozambique,MOZ,0,4,Africa
1922,Mozambique,MOZ,0,4,Africa
1923,Mozambique,MOZ,0,4,Africa
1924,Mozambique,MOZ,0,4,Africa
1925,Mozambique,MOZ,0,4,Africa
1926,Mozambique,MOZ,0,4,Africa
1927,Mozambique,MOZ,0,4,Africa
1928,Mozambique,MOZ,0,4,Africa
1929,Mozambique,MOZ,0,4,Africa
1930,Mozambique,MOZ,0,4,Africa
1931,Mozambique,MOZ,0,4,Africa
